prestamo_id,cliente_id,sucursal_id,producto_id,oficial_id,numero_contrato,fecha_otorgamiento,fecha_vencimiento,monto_original,saldo_capital_vigente,tasa_interes_nominal_anual,tasa_interes_efectiva_anual,plazo_meses,tipo_credito,moneda,frecuencia_pago,cuota_programada,numero_cuotas_total,numero_cuotas_pagadas,numero_cuotas_pendientes,estado,dias_mora,clasificacion_riesgo_sbs,garantia_tipo,garantia_valor,proposito_credito,canal_desembolso,fecha_primer_pago_programado,fecha_ultimo_pago_real
5285,3048,11,5,17,CONT-00005285,17/03/2020,2021/12/07,5798.5,0.0,40.31,48.6579,21,Consumo,PEN,Mensual,389.29,21,21,0,Cancelado,0,Normal,Sin Garantía,0.0,Muebles y Enseres,Cheque de Gerencia,16-04-2020,2021/12/07
5286,2037,10,4,12,CONT-00005286,2024/06/21,31-05-2028,3345.48,3068.81,22.03,24.3963,48,Microempresa,PEN,Mensual,105.46,48,6,42,Vigente,0,Normal,Sin Garantía,0.0,Compra de Inventario,Cheque de Gerencia,21-07-2024,2024-12-18
5287,4554,18,4,11,CONT-00005287,2023/07/05,19/06/2026,48531.78,29211.6,27.88,31.7335,36, MICROEMPRESA,PEN,Mensual,2004.3,36,18,18,Vigente,0,CPP,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2023-08-04,26-12-2024
5288,3621,18,5,11,CONT-00005288,31-01-2021,2023/10/18,9533.58,0.0,37.74,45.0034,33,Consumo,PEN,Mensual,468.43,33,33,0,Cancelado,0,Normal,Sin Garantía,0.0,Muebles y Enseres,Transferencia Bancaria,2021-03-02,18/10/2023
5289,4170,2,8,36,CONT-00005289,22/09/2020,2020-12-21,1211.39,0.0,17.33,18.775,3,Microempresa,PEN,Mensual,415.52,3,3,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,2020/10/22,2020/12/21
5290,4188,3,5,29,CONT-00005290,2021-05-10,2021-08-08,669.58,0.0,41.04,49.7112,3,Consumo,PEN,Mensual,238.63,3,3,0,Cancelado ,0,Normal,Carta Fianza,0.0,Electrodomésticos,Transferencia Bancaria,2021/06/09,2021/08/08
5291,4056,13,6,20,CONT-00005291,2022/06/02,2027-11-03,2805.58,1816.22,17.72,19.2324,66,Personal,PEN,Mensual,66.83,66,31,35,Vigente,0,Normal,Carta Fianza,0.0,Gastos de Estudios,Transferencia Bancaria,2022-07-02,2024/12/18
5292,3252,6,4,40,CONT-00005292,2021-07-14,2023-07-04,5543.3,0.0,40.97,49.6099,24,Microempresa,PEN,Mensual,342.09,24,24,0,Cancelado,0,Normal,Aval,0.0,Capital de Trabajo,Agencia,13/08/2021,2023-07-04
5293,1463,15,5,51,CONT-00005293,2023/06/02,21/02/2025,4516.12,583.24,41.88,50.9318,21,Consumo,PEN,Mensual,306.97,21,19,2,vigente,0,Normal,Aval,0.0,Atención Médica,Transferencia Bancaria,2023-07-02,2024-12-23
5294,145,10,5,9,CONT-00005294,2023-06-23,2023-09-21,3829.05,0.0,38.07,45.468,3,  Consumo,PEN,Mensual,1358.18,3,3,0,Castigado,6,Pérdida,Aval,0.0,Vestimenta y Calzado,Agencia,23/07/2023,2023/09/21
5295,390,1,1,8,CONT-00005295,28-06-2021,18/06/2023,1396.83,0.0,30.95,35.7407,24,Personal,PEN,Mensual,78.79,24,24,0,Cancelado,0,Normal,Aval,0.0,gastos de estudios,Agencia,2021-07-28,18-06-2023
5296,1181,24,1,2,CONT-00005296,23/05/2021,13/05/2023,19506.92,0.0,24.58,27.5472,24,Personal,PEN,Mensual,1037.01,24,24,0,Cancelado,0,Normal,Aval,0.0,Viaje / Turismo,Agencia,22/06/2021,13/05/2023
5297,1824,17,1,52,CONT-00005297,2021-06-11,22/11/2024,14590.69,0.0,34.27,40.1997,42,Personal,PEN,Mensual,600.82,42,42,0,Cancelado,0,Normal,Carta Fianza,0.0,Emergencia Médica,Transferencia Bancaria,2021/07/11,2024/11/22
5298,141,14,6,28,CONT-00005298,2021-11-03,31-03-2028,70304.01,47577.46,21.28,23.4832,78,Personal,PEN,Mensual,1670.84,78,38,40,Vigente,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2021/12/03,17/12/2024
5299,4042,8,2,5,CONT-00005299,2020/02/07,2048/09/07,350722.78,339817.76,11.0,11.5719,348,Hipotecario,PEN,Mensual,3355.12,348,59,289,Vigente,0,Normal,Bien Mueble,653617.62,Compra de Vivienda,Transferencia Bancaria,2020-03-08,2024/12/12
5300,2791,11,1,17,CONT-00005300,22-07-2020,28/12/2024,5420.98,0.0,27.79,31.6177,54,Personal,PEN,Mensual,176.93,54,54,0,Cancelado,0,Normal,Sin Garantía,0.0,Emergencia Médica,Cheque de Gerencia,2020/08/21,28/12/2024
5301,2635,8,4,5,CONT-00005301,17/05/2020,2024/04/26,16695.53,0.0,22.48,24.9471,48,Microempresa,PEN,Mensual,530.37,48,48,0,Cancelado,0,Normal,Aval,0.0,Capital de Trabajo,Agencia,2020-06-16,26/04/2024
5302,2164,17,5,52,CONT-00005302,2020/02/08,25/10/2022,4060.0,0.0,28.04,31.9396,33,Consumo,PEN,Mensual,177.86,33,33,0,Cancelado,0,Normal,Carta Fianza,0.0,,Transferencia Bancaria,2020-03-09,25/10/2022
5303,2967,22,5,47,CONT-00005303,15/01/2020,2021/10/06,13202.71,0.0,38.58,46.1887,21,Consumo,PEN,Mensual,874.32,21,21,0,Cancelado,0,Normal,Aval,0.0,Vestimenta y Calzado,Agencia,14-02-2020,2021/10/06
5304,821,10,1,12,CONT-00005304,23-04-2022,2025/10/04,7590.83,2495.1,27.05,30.6689,42,Personal,PEN,Mensual,281.48,42,32,10,Vigente,0,Normal,Sin Garantía,0.0,MEJORAS DEL HOGAR,Agencia,2022-05-23,2024/12/08
5305,3389,2,4,36,CONT-00005305,24-12-2020,2021-06-22,2959.65,0.0,24.29,27.1852,6,Microempresa,PEN,mensual,528.8,6,6,0,CANCELADO,0,Normal,Sin Garantía,0.0,Expansión de Negocio,  transferencia bancaria,2021/01/23,2021/06/22
5306,2616,18,1,11,CONT-00005306,2022-09-23,2027/08/28,23023.49,17230.93,35.59,42.0096,60,Personal,PEN,Mensual,825.83,60,27,33,Vigente,0,CPP,Carta Fianza,0.0,Emergencia Médica,Cheque de Gerencia ,2022/10/23,2024-12-11
5307,1830,15,1,32,CONT-00005307,29-06-2021,16/12/2023,16225.73,0.0,24.25,27.1354,30,Personal,PEN,Mensual,726.55,30,30,0,Cancelado,0,Normal,Sin Garantía,0.0,Viaje / Turismo,Transferencia Bancaria,2021/07/29,2023-12-16
5308,149,7,8,14,CONT-00005308,2023/06/04,29/02/2024,1937.59,0.0,18.47,20.1166,9,Microempresa,PEN,Mensual,232.19,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,Capital de Trabajo,Transferencia Bancaria,2023-07-04,2024-02-29
5309,4129,24,4,2,CONT-00005309,2020/05/18,2022/11/04,16995.09,0.0,27.67,31.4634,30,Microempresa,PEN,Mensual,791.11,30,30,0,Cancelado,0,normal,Aval,0.0,Adquisición de Activo Fijo,Agencia,2020-06-17,2022-11-04
5310,3258,12,5,1,CONT-00005310,2021-09-09,2024-05-26,9863.56,0.0,33.65,39.3569,33,Consumo,PEN,Mensual,462.11,33,33,0,Cancelado,0,Normal ,Carta Fianza,0.0,Atención Médica,Agencia,2021-10-09,26-05-2024
5311,1286,23,1,60,CONT-00005311,18-09-2023,22-08-2028,7686.5,6809.73,36.0,42.5761,60,Personal,PEN,Mensual,277.74,60,15,45,Vigente,0,Normal,Sin Garantía,0.0,Libre Disponibilidad,Agencia,18/10/2023,2024-12-11
5312,929,3,2,58,CONT-00005312,2021-04-05,2031-08-11,52120.36,39853.41,11.0,11.5719,126,Hipotecario,PEN,Mensual,699.23,126,45,81,Refinanciado,0,CPP,Bien Mueble,96980.73,Compra de Vivienda,Transferencia Bancaria,2021-05-05,2024-12-15
5313,3105,21,5,59,CONT-00005313,2023/07/06,2026-03-22,13894.07,8149.1,39.64,47.6971,33,Consumo,PEN,Mensual,697.69,33,18,15,Vigente,0,CPP,Sin Garantía,0.0,Muebles y Enseres,Agencia,2023-08-05,2024/12/27
5314,916,16,3,35,CONT-00005314,2021/10/05,30-09-2022,11028.4,3077.65,18.0,19.5618,12,Vehicular,PEN,Mensual,1011.08,12,12,0,Moroso,116,Deficiente,Prenda Vehicular,22342.19,Vehículo Nuevo,Agencia,2021-11-04,30/09/2022
5315,705,17,5,52,CONT-00005315,2024/04/02,18-12-2026,11453.63,9320.45,35.17,41.4314,33,Consumo,PEN,Mensual,546.26,33,9,24,Vigente,0,CPP,Sin Garantía,0.0,Electrodomésticos,Agencia,2024/05/02,2024-12-28
5316,1731,2,4,36,CONT-00005316,2021-06-22,2022-06-17,10674.38,0.0,36.51,43.2837,12,Microempresa,PEN,Mensual,1075.09,12,12,0,Cancelado ,0,Normal,Sin Garantía,0.0,Capital de Trabajo,Agencia,2021-07-22,2022/06/17
5317,1011,10,4,9,CONT-00005317,2024-09-02,2025-03-01,3194.74,1723.18,36.95,43.8967,6,Microempresa,PEN,Mensual,591.29,6,4,2,Moroso,245,CPP,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2024-10-02,2024-12-31
5318,692,18,1,58,CONT-00005318,2022-02-11,2023-02-06,3744.61,0.0,29.02,33.2087,12,Personal,PEN,Mensual,363.25,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Mejoras del Hogar,Agencia,13/03/2022,2023/02/06
5319,479,24,8,48,CONT-00005319,2020-08-02,2022-10-21,24880.58,0.0,24.05,26.8864,27,Microempresa,PEN,Mensual,1202.19,27,27,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,2020/09/01,21-10-2022
5320,1807,21,1,59,CONT-00005320,27/08/2024,2029-02-02,13558.7,13126.14,36.0,42.5761,54,Personal,PEN,Mensual,510.15,54,4,50,Vigente,0,CPP,Carta Fianza,0.0,Libre Disponibilidad,Cheque de Gerencia,26-09-2024,25/12/2024
5321,1109,24,2,18,CONT-00005321,2022-01-28,2038/05/04,102496.39,-98739.06,11.0,11.5719,198,Hipotecario,PEN,Mensual,1124.12,198,35,163,Moroso,107,CPP,Bien Inmueble,159202.36,Refinanciamiento Hipotecario,Agencia,2022-02-27,13/12/2024
5322,2453,6,5,40,CONT-00005322,2021/10/12,2023-07-04,1845.09,0.0,-5.0,44.7505,21,Consumo,PEN,MENSUAL,121.2,21,21,0,Cancelado,0,Normal,Carta Fianza,0.0,Electrodomésticos, CheQue de geRenCia,2021-11-11,2023/07/04
5323,501,11,4,17,CONT-00005323,2020-07-11,23-12-2023,28720.16,0.0,37.36,44.4701,42,  Microempresa,PEN,Mensual,1234.88,42,42,0,Cancelado,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2020/08/10,23/12/2023
5324,549,2,5,36,CONT-00005324,2022/01/27,16/04/2024,11742.45,0.0,36.42,43.1586,27,Consumo,PEN,Mensual ,643.38,27,27,0,Cancelado,0,Normal,Carta Fianza,0.0,Atención Médica,Cheque de Gerencia,2022/02/26,2024-04-16
5325,2885,4,1,10,CONT-00005325,2021/06/29,2026-06-03,21222.21,10435.7,35.03,41.2392,60,Personal,PEN,Mensual,753.59,60,42,18,Vigente,0,Normal,Aval,0.0,Mejoras del Hogar,Agencia,29-07-2021,2024/12/10
5326,1177,12,1,42,CONT-00005326,2022/08/06,2025/07/21,1389.61,602.66,20.35,22.3596,36,Personal,PEN,Mensual,51.89,36,29,7,Moroso,111,Dudoso,Sin Garantía,0.0,Mejoras del Hogar,Cheque de Gerencia,2022/09/05,23/12/2024
5327,406,16,6,35,CONT-00005327,2022/04/02,2025/09/13,5542.04,2653.97,21.61,23.8842,42,Personal,PEN,Mensual,189.22,42,33,9,Moroso,342,Pérdida,Aval,0.0,Viaje / Turismo,Cheque de Gerencia,2022/05/02,17/12/2024
5328,2298,2,1,36,CONT-00005328,21-05-2020,2022-11-07,8712.74,0.0,29.27,33.5342,30,Personal,PEN,Mensual,412.91,30,30,0,Cancelado,0,Normal,Aval,0.0,,Cheque de Gerencia,20-06-2020,2022-11-07
5329,4808,22,4,33,CONT-00005329,2020-12-14,23/11/2024,11613.99,0.0,38.79,46.4864,48,Microempresa,PEN,Mensual,479.57,48,48,0,Cancelado,0,Normal,Aval,0.0,Adquisición de Activo Fijo,Agencia,2021/01/13,23-11-2024
5330,4905,13,2,50,CONT-00005330,30-11-2023,16-04-2032,225559.36,207068.99,11.0,11.5719,102,Hipotecario,PEN,Mensual,3413.4,102,109,89,Vigente,0,Normal,Bien Inmueble,291451.75,Construcción de Vivienda,Cheque de Gerencia,30-12-2023,2024/12/24
5331,1827,14,5,54,CONT-00005331,2022/06/04,2024/08/22,2332.35,0.0,37.2,44.2461,27,Consumo,PEN,Mensual,128.78,27,27,0,Cancelado,0,Normal,Carta Fianza,0.0,Electrodomésticos,Transferencia Bancaria,2022/07/04,2024/08/22
5332,3337,19,4,38,CONT-00005332,2020-04-26,2021/04/21,14969.74,0.0,24.13,26.9859,12,Microempresa,PEN,Mensual,1416.47,12,12,0,Cancelado,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2020-05-26,2021/04/21
5333,3331,3,4,16,CONT-00005333,2023-06-01,16-05-2026,40838.9,24036.96,31.84,36.9231,36,Microempresa,PEN,Mensual,1775.09,36,19,17,Vigente,0,Normal,Aval,0.0,Expansión de Negocio,Transferencia Bancaria,2023-07-01,22-12-2024
5334,2949,3,4,44,CONT-00005334,23-06-2023,17/06/2024,4741.88,0.0,26.89,30.4646,12,Microempresa,PEN,Mensual,455.05,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Capital de Trabajo,Agencia,23-07-2023,2024/06/17
5335,767,10,5,12,CONT-00005335,2022-03-11,2022/12/06,932.84,0.0,39.31,47.226,9,Consumo,PEN,Mensual,121.35,9,9,0,Cancelado,0,Normal,Sin Garantía,0.0,  EleCtrOdoMésTicOs,Transferencia Bancaria,2022/04/10,2022/12/06
5336,3294,12,1,1,CONT-00005336,2024/08/24,30/01/2029,22686.89,21611.85,20.03,21.9751,54,Personal,PEN,Mensual,640.81,54,4,50,Vigente,0,,Sin Garantía,0.0,Mejoras del Hogar,Cheque de Gerencia,2024/09/23,2024/12/22
5337,3140,7,1,25,CONT-00005337,2021-08-18,13-08-2022,7845.61,0.0,32.86,38.2898,12,Personal,PEN,Mensual,775.93,12,12,0,Cancelado,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2021-09-17,13-08-2022
5338,3048,11,6,17,CONT-00005338,2020/05/06,2021/05/01,10363.97,0.0,24.0,26.8242,12,Personal,PEN,Mensual,980.01,12,12,0,castigado,72,Pérdida,Aval,0.0,Viaje / Turismo,Transferencia Bancaria,2020/06/05,2021/05/01
5339,4150,2,2,36,CONT-00005339,13/07/2021,2028/06/06,69417.79,41279.69,11.0,11.5719,84,Hipotecario,PEN,Mensual,1188.6,84,42,42,Vigente,0,Normal,Bien Mueble,83820.35,Refinanciamiento Hipotecario,Transferencia Bancaria,2021-08-12,24/12/2024
5340,2149,16,1,35,CONT-00005340,2024-08-05,2029-07-10,16883.2,16281.95,24.53,27.4847,60,Personal,PEN,Mensual,490.9,60,4,56,Vigente,0,Normal,Carta Fianza,0.0,Mejoras del Hogar,Transferencia Bancaria,2024-09-04,2024-12-03
5341,2326,9,3,29,CONT-00005341,2023-03-29,13-03-2026,73359.73,34787.25,15.75,16.9382,36,Vehicular,PEN,Mensual,2570.07,36,21,15,Vigente,0,Normal,Bien Mueble,95970.66,Vehículo Usado,Transferencia Bancaria,2023-04-28,18/12/2024
5342,391,9,1,24,CONT-00005342,2021-01-20,2022-07-14,1481.72,0.0,28.92,33.0787,18,Personal,PEN,Mensual,102.43,18,18,0,Cancelado,0,Normal,Sin Garantía,0.0,Viaje / Turismo,Cheque de Gerencia,19-02-2021,14-07-2022
5343,339,15,4,32,CONT-00005343,14-06-2023,2025-06-03,10840.71,3727.2,48.0,60.1032,24,Microempresa,PEN,Mensual,711.01,24,18,6,Refinanciado,14,Deficiente,Sin Garantía,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2023-07-14,2024/12/05
5344,1741,22,1,44,CONT-00005344,19/09/2023,2026-03-07,5421.47,3241.95,32.19,37.3907,30,Personal,PEN,Mensual,265.37,30,15,15,Vigente,0,CPP,Sin Garantía,0.0,Libre Disponibilidad,Transferencia Bancaria,19/10/2023,2024-12-12
5345,2657,21,5,59,CONT-00005345,16/06/2021,2024/03/02,12665.53,0.0,41.24,50.001,33,  Consumo,PEN,Mensual,647.63,33,33,0,Cancelado,0,Normal,Sin Garantía,0.0,Atención Médica,Cheque de Gerencia,2021-07-16,2024/03/02
5346,3154,1,3,8,CONT-00005346,2020-08-17,2022-02-08,10031.25,2470.81,18.0,19.5618,18,Vehicular,PEN,Mensual,640.05,18,18,0,Moroso,262,Dudoso,Prenda Vehicular,17907.78,Vehículo Nuevo,Transferencia Bancaria,16-09-2020,2022/02/08
5347,1683,11,4,17,CONT-00005347,2024-06-15,2026-06-05,7289.84,5902.23,34.44,40.4316,24,Microempresa,PEN,Mensual,424.44,24,6,18,Vigente,0,Normal,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,15-07-2024,2024-12-12
5348,2198,5,4,21,CONT-00005348,22/06/2022,2025/12/03,52371.89,24349.7,48.0,60.1032,42,Microempresa,PEN,Mensual,2594.51,42,30,12,Vigente,0,Normal,Carta Fianza,0.0,Compra de Inventario,cheque de gerencia  ,22/07/2022,2024/12/08
5349,2007,22,1,7,CONT-00005349,2023-12-06,2028/11/09,34298.63,29695.71,22.23,24.6408,60,Personal,PEN,Mensual,951.78,60,13,47,Vigente,0,Normal,Aval,0.0,Gastos de Estudios,Cheque de Gerencia,2024/01/05,30/12/2024
5350,1419,6,2,41,CONT-00005350,18-08-2021,17-11-2038,104493.81,96313.0,11.0,11.5719,210,Hipotecario,PEN,Mensual,1123.14,210,41,169,Vigente,0,Normal,Prenda Vehicular,136871.26,Ampliación y Remodelación,Cheque de Gerencia,17-09-2021,2024/12/30
5351,1315,10,5,9,CONT-00005351,2021-01-30,2022/10/22,1368.17,0.0,27.64,31.4248,21,Consumo,PEN,Mensual,82.91,21,21,0,Cancelado,0,Normal,Aval,0.0,Vestimenta y Calzado,Transferencia Bancaria,2021-03-01,2022/10/22
5352,3631,22,1,33,CONT-00005352,2024/06/12,24/11/2027,47700.45,43151.48,25.15,28.2615,42,Personal,PEN,Mensual,1719.12,42,6,36,Refinanciado,0,Normal,Carta Fianza,0.0,Libre Disponibilidad,Cheque de Gerencia,2024/07/12,2024/12/09
5353,2994,19,3,16,CONT-00005353,2020/06/08,18/05/2024,16108.84,0.0,16.22,17.4818,48,Vehicular,PEN,Mensual,458.35,48,48,0,Cancelado,0,Normal,Bien Mueble,30312.43,Vehículo Comercial,Transferencia Bancaria,2020/07/08,18/05/2024
5354,4068,13,1,46,CONT-00005354,2021/08/22,2026-01-28,13050.25,5546.63,36.0,42.5761,54,Personal,PEN,Mensual,491.02,54,40,14,Vigente,0,Normal,Sin Garantía,0.0,Emergencia Médica,Cheque de Gerencia,2021/09/21,2024/12/04
5355,714,12,6,42,CONT-00005355,2020-04-03,2027-02-26,60013.7,-26620.31,15.46,16.6039,84,Personal,PEN,Mensual,1173.61,84,57,27,Vigente,0,Normal,Sin Garantía,0.0,MEJORAS DEL HOGAR,Cheque de Gerencia,2020/05/03,2024-12-08
5356,3376,11,6,17,CONT-00005356,2024-06-23,29-11-2028,7478.98,7253.79,16.46,17.7603,54,Personal,PEN,Mensual,196.97,54,6,48,Moroso,281,Pérdida,Sin Garantía,0.0,Emergencia Médica,Cheque de Gerencia,23/07/2024,20-12-2024
5357,4770,14,6,54,CONT-00005357,20-10-2021,2025/09/29,17681.48,4879.2,19.39,21.2095,48,Personal,PEN,Mensual,532.32,48,38,10,Vigente,0,Normal,Sin Garantía,0.0,,Agencia,2021-11-19,2024/12/03
5358,2087,9,1,29,CONT-00005358,2024/06/27,24-12-2024,1683.36,0.0,26.53,30.0059,6,Personal,PEN,Mensual,302.66,6,6,0,Cancelado,0,Normal,Sin Garantía,0.0,Mejoras del Hogar,Agencia,27/07/2024,2024-12-24
5359,856,11,4,17,CONT-00005359,2023/08/08,2024/08/02,6207.08,0.0,42.28,51.5162,12,Microempresa,PEN,Mensual,643.22,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Capital de Trabajo,Agencia,2023/09/07,2024-08-02
5360,1287,2,1,36,CONT-00005360,2022/05/11,2024/04/30,6531.95,0.0,34.49,40.4999,24,Personal,PEN,Mensual,380.49,24,24,0,Cancelado,0,Normal,Sin Garantía,0.0,Gastos de Estudios,Transferencia Bancaria,2022-06-10,30/04/2024
5361,3517,17,4,52,CONT-00005361,30/05/2024,2027-11-11,52820.16,47766.48,34.63,40.6912,42,Microempresa,PEN,Mensual,2186.12,42,7,35,Vigente,0,NORMAL,Aval,0.0,Capital de Trabajo,Transferencia Bancaria,2024/06/29,26-12-2024
5362,415,3,1,29,CONT-00005362,2020-12-21,2025/05/29,13084.86,2152.54,32.81,38.2225,54,Personal,PEN,Mensual,466.46,54,49,5,Vigente,0,Normal,Sin Garantía,0.0,Viaje / Turismo,Agencia,20-01-2021,2024-12-30
5363,3501,18,8,11,CONT-00005363,2022-07-14,2023-04-10,1869.38,0.0,26.9,30.4773,9,Microempresa,PEN,Mensual,231.68,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,Compra de Inventario,Cheque de Gerencia,2022/08/13,2023-04-10
5364,4062,3,8,31,CONT-00005364,23/09/2024,2026/12/12,9196.54,8349.7,18.24,19.8448,27,Microempresa,PEN,Mensual,417.82,27,3,24,Vigente,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Cheque de Gerencia,2024-10-23,22/12/2024
5365,1088,10,4,12,CONT-00005365,2020-10-22,2023-04-10,7792.39,0.0,35.65,42.0924,30,Microempresa,PEN,Mensual,396.06,30,30,0,Cancelado,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Transferencia Bancaria,21-11-2020,2023-04-10
5366,2290,3,4,31,CONT-00005366,19-09-2020,2021-09-14,2112.24,0.0,25.77,29.0425,12,Microempresa,PEN,Mensual,201.55,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Agencia,19-10-2020,14-09-2021
5367,4114,12,1,42,CONT-00005367,20-06-2023,2025-12-06,13681.54,6948.11,36.0,42.5761,30,Personal,PEN,Mensual,698.02,30,18,12,Vigente,0,Normal,Carta Fianza,0.0,Gastos de Estudios,Cheque de Gerencia,20/07/2023,2024-12-11
5368,260,4,5,45,CONT-00005368,2023-02-10,2024-11-01,15832.36,0.0,42.0,51.1069,21,Consumo,PEN,Mensual,1077.18,21,21,0,Cancelado,0,Normal,Sin Garantía,0.0,Muebles y Enseres,Cheque de Gerencia,2023/03/12,2024/11/01
5369,3872,23,8,56,CONT-00005369,2023/02/26,2025/11/12,2390.45,-977.28,24.27,27.1603,33,Microempresa,PEN,Mensual,99.98,33,22,11,Vigente,0,Normal,Carta Fianza,0.0,Compra de Inventario,Transferencia Bancaria,2023-03-28,2024/12/17
5370,4799,4,1,10,CONT-00005370,18/05/2020,2023-05-03,2653.4,0.0,32.01,37.15,36,Personal,PEN,Mensual,115.58,36,36,0,Cancelado,0,Normal ,Carta Fianza,0.0,Libre Disponibilidad,CheQue de geRenCia,2020-06-17,2023-05-03
5371,2283,22,1,33,CONT-00005371,2022/09/08,2024-03-01,11689.23,3108.51,25.3,28.45,18,Personal,pen,Mensual,787.14,18,18,0,Moroso,321,CPP,Aval,0.0,Mejoras del Hogar,Cheque de Gerencia,2022-10-08,2024/03/01
5372,2396,9,4,29,CONT-00005372,2021-04-12,22-03-2025,13516.45,1291.54,25.06,28.1485,48,Microempresa,PEN,Mensual,448.62,48,45,3,Vigente,0,Normal,Aval,0.0,Compra de Inventario,Transferencia Bancaria,2021-05-12,2024-12-22
5373,699,21,4,59,CONT-00005373,27-06-2020,24/12/2020,2803.77,0.0,25.1,28.1987,6,Microempresa,PEN,Mensual,502.09,6,6,0,Cancelado,0,Normal,Carta Fianza,0.0,Expansión de Negocio,Agencia,27-07-2020,2020/12/24
5374,4582,24,1,18,CONT-00005374,2020-05-28,2024-05-07,17704.2,0.0,36.0,42.5761,48,Personal,PEN,Mensual,700.69,48,48,0,Cancelado,0,Normal,Aval,0.0, Mejoras del Hogar,Transferencia Bancaria,27-06-2020,2024/05/07
5375,2275,23,4,37,CONT-00005375,2022-12-04,22-05-2025,16860.97,4059.09,39.6,47.6399,30,Microempresa,PEN,Mensual,893.93,30,25,5,Vigente,0,,Sin Garantía,0.0,Capital de Trabajo,Cheque de Gerencia,2023/01/03,23-12-2024
5376,3223,11,1,17,CONT-00005376,16/03/2022,27-08-2025,31133.66,7822.34,21.27,23.4711,42,Personal,PEN,Mensual ,1057.38,42,34,8,Vigente,0,Normal,Sin Garantía,0.0,Gastos de Estudios,Transferencia Bancaria,2022/04/15,2024/12/30
5377,341,17,2,52,CONT-00005377,29-01-2024,2034-12-02,68894.82,65739.78,10.79,11.3399,132,Hipotecario,PEN,Mensual,893.64,132,11,121,Vigente,0,Normal,Bien Mueble,76858.24,Compra de Vivienda,Agencia,2024-02-28,2024/12/24
5378,2091,23,5,37,CONT-00005378,2021-11-24,2024-08-10,17376.96,0.0,40.84,49.422,33,Consumo,PEN,Mensual,884.54,33,33,0,Cancelado,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Agencia,24/12/2021,2024/08/10
5379,3879,10,5,12,CONT-00005379,2022/05/30,24/02/2023,1963.08,0.0,29.86,34.3053,9,Consumo,PEN,Mensual,246.15,9,9,0,Cancelado,0,Normal,Sin Garantía,0.0,MuEbLeS Y EnSeReS,Agencia,29-06-2022,2023/02/24
5380,512,7,5,14,CONT-00005380,2020-11-20,18/02/2021,1097.47,0.0,31.78,36.8431,3,Consumo,pen,Mensual,385.37,3,3,0,Cancelado,0,Normal,Aval,0.0,Electrodomésticos,Transferencia Bancaria,20-12-2020,2021/02/18
5381,1300,3,6,46,CONT-00005381,2021/02/23,2025/08/01,60168.49,13291.39,23.35,26.0183,54,Personal,PEN,Mensual,1810.17,54,46,8,Vigente,0,CPP,Aval,0.0,Gastos de Estudios,TRANSFERENCIA BANCARIA,25/03/2021,2024-04-12
5382,3602,12,5,1,CONT-00005382,20-06-2024,2024-09-18,658.14,0.0,39.84,47.9833,3,Consumo,PEN,Mensual,234.11,3,3,0,CANCELADO,0,Normal,Carta Fianza,0.0,Atención Médica,Transferencia Bancaria,2024-07-20,18-09-2024
5383,3399,9,2,34,CONT-00005383,15-02-2020,19-03-2048,194016.84,187629.12,11.0,11.5719,342,Hipotecario,PEN,Mensual,1860.59,342,59,283,Vigente,0,Normal,Bien Mueble,281331.27,Construcción de Vivienda,Transferencia Bancaria,16-03-2020,2024-12-20
5384,4286,6,5,41,CONT-00005384,2023/01/04,2025/09/20,-10160.92,3663.8,31.04,35.8598,33,  Consumo,s/.,Mensual,461.53,33,24,9,Vigente,0,Normal,Sin Garantía,0.0,Vestimenta y Calzado,Transferencia Bancaria,2023/02/03,24/12/2024
5385,1695,10,4,9,CONT-00005385,13/06/2021,24-11-2024,7626.68,0.0,31.74,36.7898,42,Microempresa,PEN,Mensual,302.91,42,42,0,Cancelado,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Cheque de Gerencia,2021-07-13,24/11/2024
