pago_id,prestamo_id,numero_cuota,fecha_vencimiento_cuota,fecha_pago,monto_cuota_programada,monto_capital_programado,monto_interes_programado,monto_pagado_total,monto_capital_pagado,monto_interes_pagado,monto_mora_pagado,saldo_capital_despues_pago,dias_retraso,estado_pago,canal_pago,referencia_pago
112053,5367,9,2024-03-16,2024-03-17,698.02,364.29,333.73,698.02,364.29,333.73,0.0,10760.04,1,Con Gracia,Transferencia Interbancaria,REF0000112053
112054,5367,10,2024-04-15,2024-04-15,698.02,375.22,322.8,698.02,375.22,322.8,0.0,10384.82,0,Puntual ,Transferencia Interbancaria,REF0000112054
112055,5367,11,2024-05-15,2024-05-15,698.02,386.48,311.54,698.02,386.48,311.54,0.0,9998.34,0,Puntual,App Móvil,REF0000112055
112056,5367,12,2024-06-14,2024-06-14,698.02,398.07,299.95,698.02,398.07,299.95,0.0,9600.27,0,Puntual,Agencia,REF0000112056
112057,5367,13,2024-07-14,2024-07-14,698.02,410.01,288.01,698.02,410.01,288.01,0.0,9190.26,0,Puntual,Agencia,REF0000112057
112058,5367,14,2024-08-13,2024-08-13,698.02,422.31,275.71,698.02,422.31,275.71,0.0,8767.95,0,PUNTUAL,Web Banca,REF0000112058
112059,5367,15,2024-09-12,2024-09-12,698.02,434.98,263.04,698.02,434.98,263.04,0.0,8332.97,0,Puntual,App Móvil,REF0000112059
112060,5367,16,2024-10-12,2024-10-12,698.02,448.03,249.99,698.02,448.03,249.99,0.0,7884.94,0,Puntual,Cajero ATM,REF0000112060
112061,5367,17,2024-11-11,2024-11-11,698.02,461.47,236.55,698.02,461.47,236.55,0.0,7423.47,0,Puntual,App Móvil,REF0000112061
112062,5367,18,2024-12-11,2024-12-11,698.02,475.32,222.7,698.02,475.32,222.7,0.0,6948.15,0,Puntual,Débito Automático,REF0000112062
112063,5368,1,2023-03-12,2023-03-12,1077.18,523.05,554.13,1077.18,523.05,554.13,0.0,15309.31,0,Puntual,Transferencia Interbancaria,REF0000112063
112064,5368,2,2023-04-11,2023-04-11,1077.18,541.35,535.83,1077.18,541.35,535.83,0.0,14767.96,0,Puntual ,Cajero ATM,REF0000112064
112065,5368,3,2023-05-11,2023-05-11,1077.18,560.3,516.88,1077.18,560.3,516.88,0.0,14207.66,0,Puntual,Agente Bancario,REF0000112065
112066,5368,4,2023-06-10,2023-06-10,1077.18,579.91,497.27,1077.18,579.91,497.27,0.0,13627.75,0,Puntual,App Móvil,REF0000112066
112067,5368,5,2023-07-10,2023-07-13,1077.18,600.21,476.97,1077.18,600.21,476.97,0.0,13027.54,3,Con Gracia,Transferencia Interbancaria,REF0000112067
112068,5368,6,2023-08-09,2023-08-10,1077.18,621.22,455.96,1077.18,621.22,455.96,0.0,12406.32,1,Con Gracia,Web Banca,REF0000112068
112069,5368,7,2023-09-08,2023-09-12,1077.18,642.96,434.22,1077.18,642.96,434.22,0.0,11763.36,4,Con Gracia,App Móvil,REF0000112069
112070,5368,8,2023-10-08,2023-10-12,1077.18,665.46,411.72,1077.18,665.46,411.72,0.0,11097.9,4,Con Gracia,App Móvil,REF0000112070
112071,5368,9,2023-11-07,2023-11-07,1077.18,688.75,388.43,1077.18,688.75,388.43,0.0,10409.15,0,Puntual,APP MOVIL,REF0000112071
112072,5368,10,2023-12-07,2023-12-07,1077.18,712.86,364.32,1077.18,712.86,364.32,0.0,9696.29,0,Puntual,App Móvil,REF0000112072
112073,5368,11,2024-01-06,2024-01-06,1077.18,737.81,339.37,1077.18,737.81,339.37,0.0,8958.48,0,PUNTUAL,App Móvil,REF0000112073
112074,5368,12,2024-02-05,2024-02-05,1077.18,763.63,313.55,1077.18,763.63,313.55,0.0,8194.85,0,Puntual,Débito Automático,REF0000112074
112075,5368,13,2024-03-06,2024-03-06,1077.18,790.36,286.82,1077.18,790.36,286.82,0.0,7404.49,0,Puntual,Transferencia Interbancaria,REF0000112075
112076,5368,14,2024-04-05,2024-04-08,1077.18,818.02,259.16,1077.18,818.02,259.16,0.0,6586.47,3,Con Gracia,Cajero ATM,REF0000112076
112077,5368,15,2024-05-05,2024-05-05,1077.18,846.65,230.53,1077.18,846.65,230.53,0.0,5739.82,0,Puntual,Transferencia Interbancaria,REF0000112077
112078,5368,16,2024-06-04,2024-06-04,1077.18,876.29,200.89,1077.18,876.29,200.89,0.0,4863.53,0,Puntual,Cajero ATM,REF0000112078
112079,5368,17,2024-07-04,2024-09-24,1077.18,906.96,170.22,1121.34,906.96,170.22,44.16,3956.57,82,Muy Tardío,App Móvil,REF0000112079
112080,5368,18,2024-08-03,2024-08-03,1077.18,938.7,138.48,1077.18,938.7,138.48,0.0,3017.87,0,Puntual,Agencia,REF0000112080
112081,5368,19,2024-09-02,2024-09-02,1077.18,971.55,105.63,1077.18,971.55,105.63,0.0,2046.32,0,Puntual,Web Banca,REF0000112081
112082,5368,20,2024-10-02,2024-10-27,1077.18,1005.56,71.62,1077.18,1005.56,71.62,0.0,1040.76,25,Tardío,Agencia,REF0000112082
112083,5368,21,2024-11-01,2024-11-01,1077.18,1040.76,36.42,1077.18,1040.76,36.42,0.0,0.0,0,Puntual,Agente Bancario,REF0000112083
112084,5369,1,2023-03-28,2023-03-28,99.98,51.63,48.35,99.98,51.63,48.35,0.0,2338.82,0,Puntual,Agencia,REF0000112084
112085,5369,2,2023-04-27,2023-04-27,99.98,52.68,47.3,99.98,52.68,47.3,0.0,2286.14,0,Puntual,Agencia,REF0000112085
112086,5369,3,2023-05-27,2023-05-27,99.98,53.74,46.24,99.98,53.74,46.24,0.0,2232.4,0,Puntual,Web Banca,REF0000112086
112087,5369,4,2023-06-26,2023-06-26,99.98,54.83,45.15,99.98,54.83,45.15,0.0,2177.57,0,Puntual,App Móvil,REF0000112087
112088,5369,5,2023-07-26,2023-07-26,99.98,55.94,44.04,99.98,55.94,44.04,0.0,2121.63,0,Puntual,Agente Bancario,REF0000112088
112089,5369,6,2023-08-25,2023-08-25,99.98,57.07,42.91,99.98,57.07,42.91,0.0,2064.56,0,Puntual,Agencia,REF0000112089
112090,5369,7,2023-09-24,2023-09-24,99.98,58.22,41.76,99.98,58.22,41.76,0.0,2006.34,0,Puntual,Web Banca,REF0000112090
112091,5369,8,2023-10-24,2024-01-30,99.98,59.4,40.58,104.88,59.4,40.58,4.9,1946.94,98,Muy Tardío,Débito Automático,REF0000112091
112092,5369,9,2023-11-23,2023-11-29,99.98,60.6,39.38,99.98,60.6,39.38,0.0,1886.34,6,Con Gracia,Transferencia Interbancaria,REF0000112092
112093,5369,10,2023-12-23,2023-12-23,99.98,61.83,38.15,99.98,61.83,38.15,0.0,1824.51,0,Puntual,Cajero ATM,REF0000112093
112094,5369,11,2024-01-22,2024-01-22,99.98,63.08,36.9,99.98,63.08,36.9,0.0,1761.43,0,puntual,Agencia,REF0000112094
112095,5369,12,2024-02-21,2024-02-28,99.98,64.36,35.62,99.98,64.36,35.62,0.0,1697.07,7,Con Gracia,App Móvil,REF0000112095
112096,5369,13,2024-03-22,2024-03-22,99.98,65.66,34.32,99.98,65.66,34.32,0.0,1631.41,0,Puntual,Agencia,REF0000112096
112097,5369,14,2024-04-21,2024-04-21,99.98,66.98,33.0,99.98,66.98,33.0,0.0,1564.43,0,Puntual,Agente Bancario,REF0000112097
112098,5369,15,2024-05-21,2024-07-11,99.98,68.34,31.64,102.53,68.34,31.64,2.55,1496.09,51,Muy Tardío,Transferencia Interbancaria,REF0000112098
112099,5369,16,2024-06-20,2024-06-20,99.98,69.72,30.26,99.98,69.72,30.26,0.0,1426.37,0,Puntual,App Móvil,REF0000112099
112100,5369,17,2024-07-20,2024-07-20,99.98,71.13,28.85,99.98,71.13,28.85,0.0,1355.24,0,Puntual,App Móvil,REF0000112100
112101,5369,18,2024-08-19,2024-08-19,99.98,72.57,27.41,99.98,72.57,27.41,0.0,1282.67,0,Puntual,App Móvil,REF0000112101
112102,5369,19,2024-09-18,2024-09-18,99.98,74.04,25.94,99.98,74.04,25.94,0.0,1208.63,0,Puntual,App Móvil,REF0000112102
112103,5369,20,2024-10-18,2024-10-18,99.98,75.54,24.44,99.98,75.54,24.44,0.0,1133.09,0,Puntual,Agente Bancario,REF0000112103
112104,5369,21,2024-11-17,2024-11-17,99.98,77.06,22.92,99.98,77.06,22.92,0.0,1056.03,0,Puntual,App Móvil,REF0000112104
112105,5369,22,2024-12-17,2024-12-17,99.98,78.62,21.36,99.98,78.62,21.36,0.0,977.41,0,Puntual,App Móvil,REF0000112105
112106,5370,1,2020-06-17,2020-06-17,115.58,44.8,70.78,115.58,44.8,70.78,0.0,2608.6,0,Puntual,Agente Bancario,REF0000112106
112107,5370,2,2020-07-17,2020-07-17,115.58,46.0,69.58,115.58,46.0,69.58,0.0,2562.6,0,Puntual,App Móvil,REF0000112107
112108,5370,3,2020-08-16,2020-08-17,115.58,47.22,68.36,115.58,47.22,68.36,0.0,2515.38,1,Con Gracia,Transferencia Interbancaria,REF0000112108
112109,5370,4,2020-09-15,2020-09-15,115.58,48.48,67.1,115.58,48.48,67.1,0.0,2466.9,0,Puntual,Agencia,REF0000112109
112110,5370,5,2020-10-15,2020-10-15,115.58,49.78,65.8,115.58,49.78,65.8,0.0,2417.12,0,Puntual,Cajero ATM,REF0000112110
112111,5370,6,2020-11-14,2020-11-21,115.58,51.1,64.48,115.58,51.1,64.48,0.0,2366.02,7,Con Gracia,Agente Bancario,REF0000112111
112112,5370,7,2020-12-14,2020-12-14,115.58,52.47,63.11,115.58,52.47,63.11,0.0,2313.55,0,Puntual,App Móvil,REF0000112112
112113,5370,8,2021-01-13,2021-01-13,115.58,53.87,61.71,115.58,53.87,61.71,0.0,2259.68,0,puntual,Web Banca,REF0000112113
112114,5370,9,2021-02-12,2021-02-12,-115.58,55.3,60.28,115.58,55.3,60.28,0.0,2204.38,0,Puntual,Transferencia Interbancaria,REF0000112114
112115,5370,10,2021-03-14,2021-03-14,115.58,56.78,58.8,115.58,56.78,58.8,0.0,2147.6,0,Puntual,App Móvil,REF0000112115
112116,5370,11,2021-04-13,2021-09-07,115.58,58.29,57.29,124.08,58.29,57.29,8.5,2089.31,147,Muy Tardío,App Móvil,REF0000112116
112117,5370,12,2021-05-13,2021-05-13,115.58,59.85,55.73,115.58,59.85,55.73,0.0,2029.46,0,Puntual,Agencia,REF0000112117
112118,5370,13,2021-06-12,2021-06-19,115.58,61.44,54.14,115.58,61.44,54.14,0.0,1968.02,7,Con Gracia,Agencia,REF0000112118
112119,5370,14,2021-07-12,2021-07-12,115.58,63.08,52.5,115.58,63.08,52.5,0.0,1904.94,0,Puntual,Web Banca,REF0000112119
112120,5370,15,2021-08-11,2021-08-11,115.58,64.77,50.81,115.58,64.77,50.81,0.0,1840.17,0,Puntual,Web Banca,REF0000112120
112121,5370,16,2021-09-10,2021-09-10,115.58,66.49,49.09,115.58,66.49,49.09,0.0,1773.68,0,Puntual,Agente Bancario,REF0000112121
112122,5370,17,2021-10-10,2021-10-11,115.58,68.27,47.31,115.58,68.27,47.31,0.0,1705.41,1,Con Gracia,Débito Automático,REF0000112122
112123,5370,18,2021-11-09,2021-11-09,115.58,70.09,45.49,115.58,70.09,45.49,0.0,1635.32,0,Puntual,App Móvil,REF0000112123
112124,5370,19,2021-12-09,2021-12-09,115.58,71.96,43.62,115.58,71.96,43.62,0.0,1563.36,0,Puntual,Transferencia Interbancaria,REF0000112124
112125,5370,20,2022-01-08,2022-01-08,115.58,73.88,41.7,115.58,73.88,41.7,0.0,1489.48,0,Puntual,Web Banca,REF0000112125
112126,5370,21,2022-02-07,2022-02-07,115.58,75.85,39.73,115.58,75.85,39.73,0.0,1413.63,0,Puntual,Agencia,REF0000112126
112127,5370,22,2022-03-09,2022-03-09,115.58,77.87,37.71,115.58,77.87,37.71,0.0,1335.76,0,Puntual,App Móvil,REF0000112127
112128,5370,23,2022-04-08,2022-04-08,115.58,79.95,35.63,115.58,79.95,35.63,0.0,1255.81,0,Puntual,Web Banca,REF0000112128
112129,5370,24,2022-05-08,2022-07-25,115.58,82.08,33.5,120.09,82.08,33.5,4.51,1173.73,78,Muy Tardío,Web Banca,REF0000112129
112130,5370,25,2022-06-07,2022-06-07,115.58,84.27,31.31,115.58,84.27,31.31,0.0,1089.46,0,Con Gracia,Agente Bancario,REF0000112130
112131,5370,26,2022-07-07,2022-07-07,115.58,86.52,29.06,115.58,86.52,29.06,0.0,1002.94,0,Puntual,App Móvil,REF0000112131
112132,5370,27,2022-08-06,2022-08-10,115.58,88.83,26.75,115.58,88.83,26.75,0.0,914.11,4,Con Gracia,App Móvil,REF0000112132
112133,5370,28,2022-09-05,2022-11-29,115.58,91.2,24.38,120.49,91.2,24.38,4.91,822.91,85,Muy Tardío,App Móvil,REF0000112133
112134,5370,29,2022-10-05,2022-10-05,115.58,93.63,21.95,115.58,93.63,21.95,0.0,729.28,0,Puntual,App Móvil,REF0000112134
112135,5370,30,2022-11-04,2023-02-11,115.58,96.13,19.45,121.3,96.13,19.45,5.72,633.15,99,Muy Tardío,Agencia,REF0000112135
112136,5370,31,2022-12-04,2022-12-04,115.58,98.69,16.89,115.58,98.69,16.89,0.0,534.46,0,Puntual,Transferencia Interbancaria,REF0000112136
112137,5370,32,2023-01-03,2023-01-03,115.58,101.32,14.26,115.58,101.32,14.26,0.0,433.14,0,Puntual,Agencia,REF0000112137
112138,5370,33,2023-02-02,2023-02-02,115.58,104.03,11.55,115.58,104.03,11.55,0.0,329.11,0,Puntual,Débito Automático,REF0000112138
112139,5370,34,2023-03-04,2023-03-10,115.58,106.8,8.78,115.58,106.8,8.78,0.0,222.31,6,Con Gracia,App Móvil,REF0000112139
112140,5370,35,2023-04-03,2023-04-03,115.58,109.65,5.93,115.58,109.65,5.93,0.0,112.66,0,Puntual,Agente Bancario,REF0000112140
112141,5370,36,2023-05-03,2023-05-03,115.58,112.66,2.92,115.58,112.66,2.92,0.0,0.0,0,Puntual,Agencia,REF0000112141
112142,5371,1,2022-10-08,2022-10-08,787.14,540.69,246.45,787.14,540.69,246.45,0.0,11148.54,0,Puntual,Web Banca,REF0000112142
112143,5371,2,2022-11-07,2022-11-24,787.14,552.09,235.05,787.14,552.09,235.05,0.0,10596.45,17,Tardío,Cajero ATM,REF0000112143
112144,5371,3,2022-12-07,2022-12-07,787.14,563.73,223.41,787.14,563.73,223.41,0.0,10032.72,0,PUNTUAL,Transferencia Interbancaria,REF0000112144
112145,5371,4,2023-01-06,2023-01-06,787.14,575.62,211.52,787.14,575.62,211.52,0.0,9457.1,0,Puntual,Cajero ATM,REF0000112145
112146,5371,5,2023-02-05,2023-06-26,787.14,587.75,199.39,842.63,587.75,199.39,55.49,8869.35,141,Muy Tardío,App Móvil,REF0000112146
112147,5371,6,2023-03-07,2023-03-19,787.14,600.14,187.0,787.14,600.14,187.0,0.0,8269.21,12,Tardío,Cajero ATM,REF0000112147
112148,5371,7,2023-04-06,2023-04-06,787.14,612.8,174.34,787.14,612.8,174.34,0.0,7656.41,0,Puntual,Agencia,REF0000112148
112149,5371,8,2023-05-06,2023-07-20,787.14,625.72,161.42,816.66,625.72,161.42,29.52,7030.69,75,Muy Tardío,Transferencia Interbancaria,REF0000112149
112150,5371,9,2023-06-05,2023-06-05,787.14,638.91,148.23,787.14,638.91,148.23,0.0,6391.78,0,Puntual,App Móvil,REF0000112150
112151,5371,10,2023-07-05,2023-11-18,787.14,652.38,134.76,840.67,652.38,134.76,53.53,5739.4,136,Muy Tardío,Agente Bancario,REF0000112151
112152,5371,11,2023-08-04,2023-08-04,787.14,666.13,121.01,787.14,666.13,121.01,0.0,5073.27,0,Puntual,Transferencia Interbancaria,REF0000112152
112153,5371,12,2023-09-03,2023-11-17,787.14,680.18,106.96,816.66,680.18,106.96,29.52,4393.09,75,Muy Tardío,Agencia,REF0000112153
112154,5371,13,2023-10-03,2023-10-12,787.14,694.52,92.62,787.14,694.52,92.62,0.0,3698.57,9,Tardío,Cajero ATM,REF0000112154
112155,5371,14,2023-11-02,2023-11-02,787.14,709.16,77.98,787.14,709.16,77.98,0.0,2989.41,0,Puntual,Agencia,REF0000112155
112156,5371,15,2023-12-02,2023-12-02,787.14,724.11,63.03,787.14,724.11,63.03,0.0,2265.3,0,Puntual,App Móvil,REF0000112156
112157,5371,16,2024-01-01,2024-03-13,787.14,739.38,47.76,815.48,739.38,47.76,28.34,1525.92,72,Muy Tardío,Agente Bancario,REF0000112157
112158,5371,17,2024-01-31,2024-01-31,787.14,754.97,32.17,787.14,754.97,32.17,0.0,770.95,0,puntual,Transferencia Interbancaria,REF0000112158
112159,5371,18,2024-03-01,2024-05-24,787.14,770.95,16.19,820.2,770.95,16.19,33.06,0.0,84,Muy Tardío,Agencia,REF0000112159
112160,5372,1,2021-05-12,2021-05-12,448.62,166.35,282.27,448.62,166.35,282.27,0.0,13350.1,0,Puntual,Agencia,REF0000112160
112161,5372,2,2021-06-11,2021-06-11,448.62,169.83,278.79,448.62,169.83,278.79,0.0,13180.27,0,Puntual,Web Banca,REF0000112161
112162,5372,3,2021-07-11,2021-07-11,448.62,173.37,275.25,448.62,173.37,275.25,0.0,13006.9,0,Puntual,App Móvil,REF0000112162
112163,5372,4,2021-08-10,2021-08-10,448.62,176.99,271.63,448.62,176.99,271.63,0.0,12829.91,0,Puntual,Transferencia Interbancaria,REF0000112163
112164,5372,5,2021-09-09,2021-12-30,448.62,180.69,267.93,473.74,180.69,267.93,25.12,12649.22,112,Muy Tardío,App Móvil,REF0000112164
112165,5372,6,2021-10-09,2022-01-30,448.62,184.46,264.16,473.97,184.46,264.16,25.35,12464.76,113,Muy Tardío,App Móvil,REF0000112165
112166,5372,7,2021-11-08,2022-02-27,448.62,188.31,260.31,473.52,188.31,260.31,24.9,12276.45,111,Muy Tardío,Web Banca,REF0000112166
112167,5372,8,2021-12-08,2021-12-08,448.62,192.25,256.37,448.62,192.25,256.37,0.0,12084.2,0,Puntual,Agencia,REF0000112167
112168,5372,9,2022-01-07,2022-01-14,448.62,196.26,252.36,448.62,196.26,252.36,0.0,11887.94,7,Con Gracia,Web Banca,REF0000112168
112169,5372,10,2022-02-06,2022-02-07,448.62,200.36,248.26,448.62,200.36,248.26,0.0,11687.58,1,Con Gracia,Agente Bancario,REF0000112169
112170,5372,11,2022-03-08,2022-03-08,448.62,204.54,244.08,448.62,204.54,244.08,0.0,11483.04,0,Puntual,App Móvil,REF0000112170
112171,5372,12,2022-04-07,2022-04-07,448.62,208.82,239.8,448.62,208.82,239.8,0.0,11274.22,0,Puntual,Agencia,REF0000112171
112172,5372,13,2022-05-07,2022-05-07,448.62,213.18,235.44,448.62,213.18,235.44,0.0,11061.04,0,Puntual,App Móvil,REF0000112172
112173,5372,14,2022-06-06,2022-06-06,448.62,217.63,230.99,448.62,217.63,230.99,0.0,10843.41,0,Puntual,Transferencia Interbancaria,REF0000112173
112174,5372,15,2022-07-06,2022-07-06,448.62,222.17,226.45,448.62,222.17,226.45,0.0,10621.24,0,Puntual,App Móvil,REF0000112174
112175,5372,16,2022-08-05,2022-08-05,448.62,226.81,221.81,448.62,226.81,221.81,0.0,10394.43,0,PUNTUAL,Web Banca,REF0000112175
112176,5372,17,2022-09-04,2022-09-04,448.62,231.55,217.07,448.62,231.55,217.07,0.0,10162.88,0,Puntual,Débito Automático,REF0000112176
112177,5372,18,2022-10-04,2022-10-04,448.62,236.39,212.23,448.62,236.39,212.23,0.0,9926.49,0,Puntual,Web Banca,REF0000112177
112178,5372,19,2022-11-03,2022-11-03,448.62,241.32,207.3,448.62,241.32,207.3,0.0,9685.17,0,Puntual,Web Banca,REF0000112178
112179,5372,20,2022-12-03,2023-01-08,448.62,246.36,202.26,456.7,246.36,202.26,8.08,9438.81,36,Muy Tardío,Agencia,REF0000112179
112180,5372,21,2023-01-02,2023-01-02,448.62,251.51,197.11,448.62,251.51,197.11,0.0,9187.3,0,Puntual,Agente Bancario,REF0000112180
112181,5372,22,2023-02-01,2023-02-01,448.62,256.76,191.86,448.62,256.76,191.86,0.0,8930.54,0,Puntual,App Móvil,REF0000112181
112182,5372,23,2023-03-03,2023-07-11,448.62,262.12,186.5,477.78,262.12,186.5,29.16,8668.42,130,Muy Tardío,Web Banca,REF0000112182
112183,5372,24,2023-04-02,2023-04-02,448.62,267.59,181.03,448.62,267.59,181.03,0.0,8400.83,0,Puntual,Cajero ATM,REF0000112183
112184,5372,25,2023-05-02,2023-07-01,448.62,273.18,175.44,462.08,273.18,175.44,13.46,8127.65,60,Muy Tardío,App Móvil,REF0000112184
112185,5372,26,2023-06-01,2023-06-01,448.62,278.89,169.73,448.62,278.89,169.73,0.0,7848.76,0,Puntual,App Móvil,REF0000112185
112186,5372,27,2023-07-01,2023-11-01,448.62,284.71,163.91,476.21,284.71,163.91,27.59,7564.05,123,Muy Tardío,Agencia,REF0000112186
112187,5372,28,2023-07-31,2023-07-31,448.62,290.66,157.96,448.62,290.66,157.96,0.0,7273.39,0,Puntual,debito automatico,REF0000112187
112188,5372,29,2023-08-30,2023-08-30,448.62,296.73,151.89,448.62,296.73,151.89,0.0,6976.66,0,Puntual,Agencia,REF0000112188
112189,5372,30,2023-09-29,2023-09-29,448.62,302.92,145.7,448.62,302.92,145.7,0.0,6673.74,0,Puntual,Agencia,REF0000112189
112190,5372,31,2023-10-29,2023-10-29,448.62,309.25,139.37,448.62,309.25,139.37,0.0,6364.49,0,Puntual,Agente Bancario,REF0000112190
112191,5372,32,2023-11-28,2023-11-28,448.62,315.71,132.91,448.62,315.71,132.91,0.0,6048.78,0,Puntual,App Móvil,REF0000112191
112192,5372,33,2023-12-28,2023-12-28,448.62,322.3,126.32,448.62,322.3,126.32,0.0,5726.48,0,Puntual,Agencia,REF0000112192
112193,5372,34,2024-01-27,2024-01-30,448.62,329.03,119.59,448.62,329.03,119.59,0.0,5397.45,3,Con Gracia,Agencia,REF0000112193
112194,5372,35,2024-02-26,2024-03-01,448.62,335.9,112.72,448.62,335.9,112.72,0.0,5061.55,4,Con Gracia,Cajero ATM,REF0000112194
112195,5372,36,2024-03-27,2024-03-27,448.62,342.92,105.7,448.62,342.92,105.7,0.0,4718.63,0,Puntual,Cajero ATM,REF0000112195
112196,5372,37,2024-04-26,2024-08-21,448.62,350.08,98.54,474.86,350.08,98.54,26.24,4368.55,117,Muy Tardío,Transferencia Interbancaria,REF0000112196
112197,5372,38,2024-05-26,2024-05-26,448.62,357.39,91.23,448.62,357.39,91.23,0.0,4011.16,0,Puntual,App Móvil,REF0000112197
112198,5372,39,2024-06-25,2024-06-25,448.62,364.85,83.77,448.62,364.85,83.77,0.0,3646.31,0,PUNTUAL,Web Banca,REF0000112198
112199,5372,40,2024-07-25,2024-08-09,448.62,372.47,76.15,448.62,372.47,76.15,0.0,3273.84,15,Tardío,Agencia,REF0000112199
112200,5372,41,2024-08-24,2024-08-24,448.62,380.25,68.37,448.62,380.25,68.37,0.0,2893.59,0,Puntual,App Móvil,REF0000112200
112201,5372,42,2024-09-23,2024-10-09,448.62,388.19,60.43,448.62,388.19,60.43,0.0,2505.4,16,Tardío,Transferencia Interbancaria,REF0000112201
112202,5372,43,2024-10-23,2025-02-16,448.62,396.3,52.32,474.64,396.3,52.32,26.02,2109.1,116,Muy Tardío,Agencia,REF0000112202
112203,5372,44,2024-11-22,2024-11-25,448.62,404.57,44.05,448.62,404.57,44.05,0.0,1704.53,3,Con Gracia,Cajero ATM,REF0000112203
112204,5372,45,2024-12-22,2024-12-22,448.62,413.02,35.6,448.62,413.02,35.6,0.0,1291.51,0,Puntual,Transferencia Interbancaria,REF0000112204
112205,5373,1,2020-07-27,2020-07-29,502.09,443.44,58.65,502.09,443.44,58.65,0.0,2360.33,2,Con Gracia,Agente Bancario,REF0000112205
112206,5373,2,2020-08-26,2020-08-29,502.09,452.72,49.37,502.09,452.72,49.37,0.0,1907.61,3,Con Gracia,Cajero ATM,REF0000112206
112207,5373,3,2020-09-25,2020-09-25,502.09,462.19,39.9,502.09,462.19,39.9,0.0,1445.42,0,Puntual,Agente Bancario,REF0000112207
112208,5373,4,2020-10-25,2020-10-25,502.09,471.86,30.23,502.09,471.86,30.23,0.0,973.56,0,Puntual,App Móvil,REF0000112208
112209,5373,5,2020-11-24,2020-11-24,502.09,481.73,20.36,502.09,481.73,20.36,0.0,491.83,0,Puntual,App Móvil,REF0000112209
112210,5373,6,2020-12-24,2021-04-03,502.09,491.83,10.26,527.19,491.83,10.26,25.1,0.0,100,Muy Tardío,Transferencia Interbancaria,REF0000112210
112211,5374,1,2020-06-27,2020-06-27,700.69,169.56,531.13,700.69,169.56,531.13,0.0,17534.64,0,Puntual,App Móvil,REF0000112211
112212,5374,2,2020-07-27,2020-10-20,700.69,174.65,526.04,730.47,174.65,526.04,29.78,17359.99,85,Muy Tardío,App Móvil,REF0000112212
112213,5374,3,2020-08-26,2020-08-26,700.69,179.89,520.8,700.69,179.89,520.8,0.0,17180.1,0,Puntual,Agencia,REF0000112213
112214,5374,4,2020-09-25,2020-09-25,700.69,185.29,515.4,700.69,185.29,515.4,0.0,16994.81,0,Puntual,Transferencia Interbancaria,REF0000112214
112215,5374,5,2020-10-25,2020-10-25,700.69,190.85,509.84,700.69,190.85,509.84,0.0,16803.96,0,Puntual ,Cajero ATM,REF0000112215
112216,5374,6,2020-11-24,2020-11-24,700.69,196.57,504.12,700.69,196.57,504.12,0.0,16607.39,0,Puntual,Débito Automático,REF0000112216
112217,5374,7,2020-12-24,2020-12-24,700.69,202.47,498.22,700.69,202.47,498.22,0.0,16404.92,0,Puntual,Agencia,REF0000112217
112218,5374,8,2021-01-23,2021-01-23,700.69,208.54,492.15,700.69,208.54,492.15,0.0,16196.38,0,Puntual,Agencia,REF0000112218
112219,5374,9,2021-02-22,2021-02-27,700.69,214.8,485.89,700.69,214.8,485.89,0.0,15981.58,5,Con Gracia,Agencia,REF0000112219
112220,5374,10,2021-03-24,2021-03-24,700.69,221.24,479.45,700.69,221.24,479.45,0.0,15760.34,0,Puntual,Transferencia Interbancaria,REF0000112220
112221,5374,11,2021-04-23,2021-04-23,700.69,227.88,472.81,700.69,227.88,472.81,0.0,15532.46,0,Puntual,App Móvil,REF0000112221
112222,5374,12,2021-05-23,2021-05-23,700.69,234.72,465.97,700.69,234.72,465.97,0.0,15297.74,0,Puntual,App Móvil,REF0000112222
112223,5374,13,2021-06-22,2021-06-22,700.69,241.76,458.93,700.69,241.76,458.93,0.0,15055.98,0,Puntual,Cajero ATM,REF0000112223
112224,5374,14,2021-07-22,2021-07-22,700.69,249.01,451.68,-700.69,249.01,451.68,0.0,14806.97,0,Puntual,Agencia,REF0000112224
